1108939,6707713,-23.40029190183536
1108939,2068541,-23.472330850113224
1108939,8596285,-23.507025182121936
1108939,3130232,-23.687222485286206
1108939,6758075,-24.080049182894964
1108939,3647358,-24.50518381869339
1108939,753531,-24.50991576481081
1108939,6707716,-24.688690713388432
1108939,2764268,-24.717328332628348
1108939,3357548,-24.721445048385185
1108939,1347694,-24.721819015302064
1108939,5553584,-24.72256680931361
1108939,2430867,-24.723314416972983
1108939,1818494,-24.72406183837303
1108939,8804355,-24.821954833842852
1108939,6707715,-24.822328428194588
1108939,3899060,-24.871382423667242
1108939,7919347,-24.911575853600997
1108939,7340851,-24.970396402301454
1108939,242056,-24.976984101981575
1108939,2846462,-24.99279082221099
1108939,7724054,-24.993165817524037
1108939,5553585,-24.996913194847508
1108939,2695509,-24.999907730069822
1108939,3259017,-25.003273013168783
1108939,6529622,-25.004767483658988
1108939,4390191,-25.054037345389155
1108939,7491705,-25.155423262139728
1108939,699259,-25.164741081559647
1108939,8661642,-25.241310291009462
1108939,1842680,-25.372859693988016
1108939,6179026,-25.373981175353332
1108939,6681205,-25.375915745622738
1108939,7000936,-25.38150545769583
1108939,6663340,-25.384130096975365
1108939,6950182,-25.384130096975365
1108939,7575369,-25.384130096975365
1108939,631424,-25.465531336246126
1108939,1889170,-25.50537667244299
1108939,3865302,-25.55173267293534
1108939,5807716,-25.55285331644677
1108939,610121,-25.554720125880884
1108939,3009955,-25.559568400826272
1108939,5291621,-25.637917536969724
1108939,5163856,-25.639792982449087
1108939,6871640,-25.64016793089417
1108939,1448805,-25.64054283248299
1108939,8181777,-25.64054283248299
1108939,1231448,-25.64054283248299
1108939,3283059,-25.641292495138696
1108939,4228762,-25.641292495138696
1108939,8269661,-25.641292495138696
1108939,6849948,-25.64166725622899
1108939,2464262,-25.64166725622899
1108939,119359,-25.64166725622899
1108939,2044726,-25.642791258689968
1108939,8027461,-25.643165832612613
1108939,1464269,-25.64354035977256
1108939,2174238,-25.64466366079291
1108939,6316877,-25.64466366079291
1108939,1821213,-25.64503800101875
1108939,1666545,-25.64541229454022
1108939,2068537,-25.645786541368956
1108939,893831,-25.64840496275188
1108939,532318,-25.65064750639902
1108939,127555,-25.653261690378905
1108939,371765,-25.656434984487145
1108939,2011059,-25.659424670319307
1108939,1851519,-25.68218124213157
1108939,8596284,-25.683303282762523
1108939,5836378,-25.688907199660807
1108939,8596286,-25.690772848158147
1108939,4049530,-25.74101483194737
1108939,3150726,-25.829074991507362
1108939,4016944,-25.834361315173872
1108939,3904622,-25.836230916759977
1108939,7777453,-25.836230916759977
1108939,8550205,-25.837352118701496
1108939,3899061,-25.83847290176829
1108939,3168054,-25.838846403094703
1108939,5101048,-25.843324795686115
1108939,8256786,-25.84518882129566
1108939,631428,-26.020134666505992
1108939,7651010,-26.02738230373145
1108939,1835131,-26.027757486633604
1108939,4631244,-26.028132622620884
1108939,4261388,-26.028507711705032
1108939,6551140,-26.028882753897765
1108939,4326783,-26.028882753897765
1108939,6088457,-26.029257749210814
1108939,4537644,-26.029257749210814
1108939,7423808,-26.02963269765589
1108939,7274049,-26.030007599244712
1108939,8629183,-26.030007599244712
1108939,4036410,-26.030007599244712
1108939,7352917,-26.030382453988985
1108939,4036414,-26.030382453988985
1108939,1231450,-26.030382453988985
1108939,2441913,-26.030382453988985
1108939,6669588,-26.030382453988988
1112389,8060371,-23.963815798383045
1112389,7120135,-24.126666165669203
1112389,452838,-24.451635034684482
1112389,452837,-24.451635034684482
1112389,452841,-24.451635034684482
1112389,452836,-24.451635034684482
1112389,452842,-24.451635034684482
1112389,8060368,-24.715829943365623
1112389,7119576,-24.99728767525643
1112389,3570708,-25.65606106418154
1112389,1447482,-26.01602666272707
1112389,4337251,-26.027757486633604
1112389,8060373,-26.033379606943207
1112389,7120208,-26.045874651687257
1112389,7198431,-26.048123077894232
1112389,8258541,-26.04999547999718
1112389,8258542,-26.052240821019595
1112389,3570710,-26.22567254579195
1112389,8258540,-26.448420158042232
1112389,2123630,-26.50525740801111
1112389,8487537,-26.505632169101403
1112389,640348,-26.505632169101403
1112389,6799747,-26.506006883382252
1112389,7117143,-26.51199595531869
1112389,7198424,-26.51349135698961
1112389,7651158,-26.577703006265217
1112389,5974816,-26.682252673203408
