1108939,2846462,20.003897944747003
1108939,7000936,19.966411988351723
1108939,7724054,19.734075422131106
1108939,5291621,19.5357965377446
1108939,7651010,18.95846539878632
1108939,1957452,18.88083845690244
1108939,1835131,18.622696651023524
1108939,3130232,18.597278073508924
1108939,4631244,18.298968030018422
1108939,6663340,18.059963355409238
1108939,6950182,18.059963355409238
1108939,7575369,18.059963355409238
1108939,5163856,18.027587986492307
1108939,4261388,17.986629196431902
1108939,2764268,17.85374417894694
1108939,2068541,17.767117299556478
1108939,6871640,17.755470790435048
1108939,6669588,17.68523206859887
1108939,4326783,17.685076540919525
1108939,6551140,17.685076540919525
1108939,1448805,17.492041626586893
1108939,1231448,17.492041626586893
1108939,8181777,17.492041626586893
1108939,5553585,17.410200330329005
1108939,6088457,17.393749016522055
1108939,4537644,17.393749016522055
1108939,5696659,17.393306400166598
1108939,8596285,17.125092942380505
1108939,7423808,17.112124412462308
1108939,6707713,17.07939537940171
1108939,4228762,16.98956496538633
1108939,8269661,16.98956496538633
1108939,3283059,16.98956496538633
1108939,8629183,16.83971601548946
1108939,7274049,16.83971601548946
1108939,4036410,16.83971601548946
1108939,119359,16.749744663375168
1108939,6849948,16.749744663375168
1108939,2464262,16.749744663375168
1108939,4036414,16.576069612317863
1108939,1231450,16.576069612317863
1108939,2441913,16.576069612317863
1108939,7352917,16.576069612317863
1108939,5696660,16.42289468997565
1108939,6758075,16.35284088181889
1108939,7634011,16.320760792984537
1108939,1742847,16.280249061749235
1108939,6327128,16.123047651409433
1108939,6270008,16.123047651409433
1108939,6273537,16.123047651409433
1108939,832229,16.123047651409433
1108939,362422,16.123047651409433
1108939,269909,16.123047651409433
1108939,7628746,16.073392520286344
1108939,5696656,16.073392520286344
1108939,2044726,16.07182151812605
1108939,7865321,16.069202058847818
1108939,5654411,15.951997337470551
1108939,3357548,15.930216793404307
1108939,2695509,15.92976946296439
1108939,8027461,15.858666960580923
1108939,7880690,15.833592935008042
1108939,1347694,15.777323376244274
1108939,6612385,15.726860161432576
1108939,1464269,15.651455325891625
