1108939,3647358,-28.923688132604312
1108939,3899060,-29.26034811446781
1108939,7919347,-29.300231265260326
1108939,242056,-29.36461954413221
1108939,4390191,-29.43282352025595
1108939,6707713,-29.470130302055725
1108939,8596285,-29.482289893151343
1108939,699259,-29.508734377079318
1108939,8661642,-29.587800656718244
1108939,2068541,-29.587800656718247
1108939,6681205,-29.690342421574343
1108939,1842680,-29.720881283039205
1108939,6179026,-29.720993980964952
1108939,3130232,-29.769784145134384
1108939,631424,-29.770723129911715
1108939,1889170,-29.838739451116485
1108939,3865302,-29.85690821581631
1108939,5807716,-29.85702090527548
1108939,610121,-29.857208711634662
1108939,3009955,-29.857696953152548
1108939,371765,-29.97219571132011
1108939,2011059,-29.972496229714594
1108939,1851519,-29.99266472803594
1108939,8596284,-29.99277743160678
1108939,5836378,-29.993340885959242
1108939,4049530,-29.993453564131613
1108939,8596286,-29.993528680562086
1108939,6758075,-30.057804285963982
1108939,3150726,-30.079826375512482
1108939,4016944,-30.12623368898786
1108939,7777453,-30.126421523568265
1108939,3904622,-30.12642152356827
1108939,8550205,-30.12653421867168
1108939,3899061,-30.126646909541854
1108939,3168054,-30.126684472224582
1108939,5101048,-30.127135187736307
1108939,8256786,-30.127322965882747
1108939,6707716,-30.280572203395526
1108939,1690948,-30.28068489849894
1108939,6204916,-30.28102295841102
1108939,631428,-30.281060518272056
1108939,753531,-30.28109807766284
1108939,25753,-30.307916520224744
1108939,6263838,-30.30810439479974
1108939,6783945,-30.30844253938822
1108939,3899055,-30.30863038102526
1108939,4475223,-30.308780645867074
1108939,1353001,-30.308780645867074
1108939,2067951,-30.308818210901542
1108939,6485678,-30.30885577546563
1108939,8596281,-30.308930903182755
1108939,457353,-30.309006029018537
1108939,2251472,-30.309043591230953
1108939,3810768,-30.309043591230953
1108939,295140,-30.30915627504644
1108939,1787768,-30.309268954629538
1108939,4907683,-30.30934407200043
1108939,4772094,-30.30934407200043
1108939,1547127,-30.30934407200043
1108939,5668417,-30.309419187490505
1108939,8172843,-30.367207899462997
1108939,6564869,-30.367921652996003
1108939,7844766,-30.368071895261682
1108939,7844765,-30.36810945465247
1108939,2115313,-30.368259687513437
1108939,8596282,-30.397829272587185
1108939,6521246,-30.39786684467864
1108939,702597,-30.398017128339077
1108939,414222,-30.398392804556757
1108939,834481,-30.398392804556757
1108939,2918202,-30.39846793415532
1108939,8804355,-30.398505498249058
1108939,6707715,-30.398543061872445
1108939,4421943,-30.398580625025495
1108939,3184954,-30.398655749920636
1108939,3124564,-30.39873087293458
1108939,3184955,-30.398768433736123
1108939,4172981,-30.398843553928437
1108939,3745976,-30.398881113319224
1108939,2764268,-30.462330221162745
1108939,6577789,-30.462593219215478
1108939,640910,-30.462630788483814
1108939,3357548,-30.462743493466014
1108939,1347694,-30.462781060852514
1108939,5553584,-30.46285619421424
1108939,4847697,-30.46289376018948
1108939,5782994,-30.46293132569433
1108939,2430867,-30.46293132569433
1108939,6735289,-30.4629688907288
1108939,1818494,-30.46300645529289
1108939,457358,-30.46304401938663
1108939,640907,-30.463081583010016
1108939,5353484,-30.463119146163066
1108939,994116,-30.463532309807825
1108939,917895,-30.463532309807825
1108939,1011367,-30.53124794611395
1108939,1081238,-30.531285519617118
1108939,1976200,-30.531323092649696
1108939,7631162,-30.531360665211707
1108939,7340851,-30.531698797096023
1112389,7120135,-28.58578864804071
1112389,452842,-28.89345128213816
1112389,452837,-28.89345128213816
1112389,452838,-28.89345128213816
1112389,452836,-28.89345128213816
1112389,452841,-28.89345128213816
